budget,original_language,revenue,runtime,vote_average,vote_count
0.0,en,25288872.0,93.0,6.6,348.0
8000000.0,en,74952305.0,92.0,6.7,2210.0
0.0,en,8880705.0,110.0,3.9,5.0
8000000.0,en,8279017.0,92.0,6.6,148.0
8000000.0,en,10130000.0,104.0,5.7,134.0
8000000.0,en,0.0,97.0,4.6,30.0
0.0,en,0.0,89.0,4.9,11.0
8000000.0,en,0.0,92.0,5.5,46.0
0.0,en,25966555.0,140.0,6.9,95.0
8000000.0,en,5659286.0,90.0,7.0,459.0
8000000.0,en,18124262.0,129.0,7.0,97.0
8000000.0,fr,0.0,111.0,6.9,196.0
8000000.0,en,2275557.0,79.0,5.7,95.0
0.0,en,0.0,104.0,6.3,39.0
8000000.0,en,6491240.0,101.0,6.9,672.0
7200000.0,en,0.0,113.0,6.6,94.0
0.0,en,92.0,92.0,6.9,13.0
8000000.0,en,589304.0,106.0,6.7,21.0
0.0,en,0.0,98.0,4.3,4.0
0.0,en,0.0,75.0,7.3,181.0
8000000.0,en,63464861.0,104.0,7.3,1254.0
8000000.0,en,852872.0,112.0,5.9,63.0
8000000.0,en,458232.0,99.0,5.8,18.0
0.0,en,0.0,180.0,4.9,8.0
0.0,en,0.0,109.0,5.9,41.0
0.0,en,0.0,111.0,7.0,3.0
8000000.0,en,426224.0,91.0,6.6,135.0
0.0,en,0.0,99.0,5.2,16.0
8000000.0,en,3453043.0,98.0,6.4,215.0
8000000.0,en,0.0,95.0,5.6,144.0
0.0,en,0.0,142.0,6.9,37.0
8000000.0,en,143451.0,107.0,6.3,24.0
0.0,en,0.0,105.0,5.6,33.0
8000000.0,en,53086.0,112.0,5.1,41.0
8000000.0,ja,553171.0,124.0,7.8,773.0
22000000.0,en,413454.0,97.0,5.8,103.0
8000000.0,fr,2019009.0,124.0,6.1,17.0
0.0,en,0.0,96.0,4.6,21.0
0.0,zh,0.0,114.0,4.3,8.0
0.0,en,2455831.0,93.0,7.0,177.0
8000000.0,en,0.0,104.0,7.0,129.0
7800000.0,en,22441323.0,102.0,6.4,153.0
0.0,en,0.0,90.0,5.4,33.0
0.0,en,882290.0,100.0,5.9,31.0
8000000.0,en,0.0,106.0,4.1,16.0
7500000.0,en,145793296.0,99.0,7.0,350.0
0.0,en,0.0,114.0,6.6,19.0
7500000.0,cn,32392047.0,91.0,6.5,240.0
7700000.0,fr,0.0,110.0,6.6,43.0
6500000.0,en,24793509.0,92.0,7.1,664.0
10200000.0,en,35619521.0,93.0,5.6,453.0
7500000.0,en,26096852.0,100.0,6.8,409.0
10284523.0,en,11588205.0,104.0,5.7,75.0
7500000.0,en,0.0,109.0,5.8,26.0
6500000.0,en,12633747.0,105.0,6.8,142.0
7500000.0,en,4245870.0,102.0,4.5,7.0
0.0,en,0.0,97.0,4.0,26.0
7500000.0,en,3347647.0,110.0,6.1,7.0
8000000.0,en,10848783.0,92.0,5.7,192.0
0.0,en,0.0,112.0,5.2,13.0
0.0,fr,0.0,103.0,7.0,3.0
7500000.0,en,0.0,92.0,6.2,116.0
7500000.0,en,0.0,101.0,5.8,2.0
8000000.0,en,5634828.0,113.0,6.2,132.0
12500000.0,en,0.0,95.0,6.4,4.0
0.0,hi,0.0,156.0,6.0,13.0
7300000.0,fr,0.0,95.0,7.7,450.0
0.0,en,0.0,92.0,5.6,244.0
7500000.0,de,19000000.0,107.0,7.5,841.0
7000000.0,en,1333124.0,117.0,6.4,887.0
7300000.0,en,10329747.0,103.0,6.7,348.0
0.0,en,2400000.0,100.0,4.4,17.0
7500000.0,en,231411584.0,96.0,7.0,2244.0
7500000.0,en,0.0,104.0,5.5,63.0
7200000.0,en,116019547.0,120.0,6.3,553.0
6000000.0,en,245066411.0,175.0,8.4,5893.0
4000000.0,en,92921203.0,95.0,6.1,302.0
7500000.0,en,60722734.0,95.0,7.2,2904.0
7000000.0,en,116700000.0,121.0,7.1,281.0
7000000.0,en,167221571.0,110.0,6.1,1040.0
0.0,en,0.0,86.0,4.9,161.0
7000000.0,en,161777836.0,121.0,6.4,533.0
7000000.0,en,0.0,95.0,6.5,69.0
0.0,en,55447968.0,112.0,6.7,620.0
6600000.0,en,37710610.0,112.0,6.0,56.0
7000000.0,en,54600000.0,93.0,6.8,273.0
7000000.0,en,49084830.0,114.0,6.8,384.0
7000000.0,en,25405445.0,104.0,6.8,881.0
9000000.0,en,25000000.0,119.0,6.6,269.0
7000000.0,en,97572000.0,125.0,6.3,524.0
7000000.0,en,20256975.0,96.0,4.9,50.0
0.0,en,0.0,99.0,6.8,1005.0
0.0,en,21268532.0,46.0,7.5,10.0
7000000.0,en,36433975.0,89.0,4.4,216.0
7000000.0,en,14702438.0,92.0,6.3,66.0
0.0,en,0.0,107.0,6.6,322.0
700000.0,en,17986781.0,103.0,7.2,691.0
7000000.0,en,14011454.0,97.0,6.2,17.0
7000000.0,en,16829545.0,89.0,6.0,306.0
0.0,en,0.0,90.0,4.0,3.0
7000000.0,en,31430334.0,105.0,6.6,483.0
7500000.0,en,0.0,103.0,6.5,100.0
7000000.0,en,0.0,103.0,5.8,95.0
7000000.0,en,14618727.0,116.0,7.0,139.0
7000000.0,en,0.0,101.0,7.3,463.0
7000000.0,en,8373585.0,164.0,7.0,201.0
7000000.0,en,7292175.0,96.0,5.6,30.0
7000000.0,en,0.0,111.0,6.5,110.0
0.0,en,0.0,94.0,6.8,84.0
0.0,en,0.0,93.0,3.8,18.0
7.0,en,5.0,90.0,5.7,63.0
7000000.0,en,4720371.0,113.0,6.7,14.0
7000000.0,hi,29385320.0,192.0,7.4,64.0
7000000.0,en,0.0,99.0,6.4,76.0
7000000.0,en,0.0,91.0,6.1,133.0
0.0,en,0.0,96.0,6.4,6.0
7000000.0,en,2062066.0,104.0,6.1,56.0
7000000.0,en,0.0,90.0,6.2,81.0
7000000.0,en,6038942.0,112.0,7.4,677.0
0.0,en,0.0,100.0,5.8,8.0
7000000.0,en,0.0,102.0,5.0,15.0
7000000.0,en,1246141.0,100.0,4.5,31.0
7000000.0,en,0.0,125.0,6.7,46.0
0.0,en,0.0,107.0,6.2,16.0
0.0,fr,0.0,107.0,7.1,420.0
8000000.0,en,0.0,98.0,6.0,208.0
7000000.0,en,1429299.0,106.0,5.7,20.0
0.0,en,0.0,95.0,2.7,13.0
7000000.0,en,382946.0,106.0,6.7,212.0
0.0,en,523511.0,93.0,5.8,212.0
3500000.0,en,0.0,103.0,6.2,68.0
7000000.0,en,0.0,96.0,7.7,5.0
7000000.0,en,573335.0,103.0,7.1,164.0
7000000.0,en,453079.0,108.0,5.9,29.0
7000000.0,ru,1310673.0,170.0,6.7,41.0
7000000.0,en,46488.0,108.0,6.0,73.0
0.0,en,0.0,120.0,6.3,8.0
6000000.0,en,30471.0,108.0,7.2,837.0
0.0,cn,0.0,92.0,5.8,5.0
7000000.0,en,0.0,84.0,5.0,85.0
7000000.0,ru,12400000.0,76.0,5.1,47.0
0.0,en,0.0,53.0,6.5,4.0
0.0,en,41410568.0,115.0,7.0,251.0
7000000.0,en,8900000.0,97.0,6.9,140.0
6900000.0,en,7993039.0,102.0,7.4,583.0
0.0,en,7000000.0,104.0,6.1,843.0
0.0,en,0.0,96.0,6.8,27.0
7000000.0,en,0.0,94.0,5.8,110.0
0.0,de,0.0,125.0,6.3,20.0
0.0,en,0.0,108.0,6.7,62.0
6800000.0,en,0.0,101.0,6.1,73.0
6900000.0,en,44287131.0,101.0,5.6,555.0
6800000.0,fr,7103838.0,130.0,7.9,479.0
0.0,it,0.0,125.0,5.8,44.0
0.0,en,0.0,88.0,5.1,24.0
4000000.0,pt,0.0,115.0,7.8,504.0
6500000.0,en,255273813.0,99.0,5.6,1517.0
7.0,en,7.0,82.0,5.2,6.0
6500000.0,en,57504069.0,112.0,7.4,364.0
6500000.0,en,54215416.0,108.0,6.8,116.0
0.0,en,0.0,107.0,6.3,16.0
6500000.0,en,31899000.0,105.0,6.8,157.0
6500000.0,en,0.0,108.0,6.2,42.0
6500000.0,en,28451622.0,98.0,7.0,196.0
6500000.0,en,13368437.0,88.0,5.1,128.0
6500000.0,en,12376563.0,131.0,7.0,190.0
0.0,en,10.0,91.0,4.1,35.0
0.0,de,0.0,140.0,7.0,32.0
6500000.0,en,17693675.0,100.0,7.0,875.0
6500000.0,en,11850214.0,105.0,7.0,559.0
6500000.0,en,2025032.0,100.0,8.0,6.0
6500000.0,en,2401510.0,116.0,6.5,305.0
6500000.0,en,1548955.0,96.0,6.8,45.0
0.0,en,0.0,113.0,7.0,6.0
6500000.0,en,1521261.0,113.0,7.1,119.0
6500000.0,en,0.0,102.0,6.0,16.0
0.0,en,8159508.0,121.0,7.5,200.0
6400000.0,en,78371200.0,108.0,7.3,4128.0
4800000.0,de,79384880.0,121.0,7.4,586.0
10000000.0,en,0.0,97.0,7.2,152.0
4000000.0,en,14237000.0,91.0,7.3,267.0
6000000.0,en,2122561.0,94.0,6.8,392.0
6000000.0,en,181813770.0,110.0,7.2,1581.0
6000000.0,en,138530565.0,120.0,7.5,1205.0
6000000.0,en,119114517.0,122.0,6.8,397.0
6000000.0,en,102308889.0,110.0,7.4,650.0
6000000.0,en,102272727.0,139.0,7.4,1183.0
6000000.0,en,0.0,124.0,7.4,145.0
6000000.0,en,43656822.0,152.0,7.0,389.0
6000000.0,en,39846344.0,98.0,6.6,365.0
0.0,en,0.0,106.0,6.5,10.0
6000000.0,en,25059640.0,106.0,7.1,34.0
6000000.0,en,23341568.0,106.0,8.1,3254.0
8000000.0,en,22168359.0,89.0,5.5,245.0
5000000.0,en,38275483.0,92.0,5.9,858.0
6000000.0,en,44703995.0,109.0,7.3,1000.0
6000000.0,en,20400000.0,144.0,6.2,37.0
0.0,en,0.0,90.0,6.7,166.0
6000000.0,en,50244700.0,99.0,6.9,703.0
0.0,en,0.0,121.0,6.2,26.0
6000000.0,en,18197398.0,89.0,4.4,91.0
12716953.0,cn,18814720.0,113.0,6.3,128.0
6000000.0,en,18750246.0,91.0,6.6,74.0
0.0,en,0.0,104.0,5.9,123.0
6000000.0,en,58000000.0,99.0,6.5,354.0
6000000.0,en,12000000.0,98.0,5.4,32.0
6000000.0,en,48027970.0,121.0,7.4,558.0
5000000.0,en,11642254.0,96.0,5.2,183.0
5000000.0,en,9206470.0,100.0,6.5,320.0
6000000.0,en,7518876.0,42.0,8.0,3.0
0.0,en,0.0,122.0,6.6,91.0
6000000.0,en,6852450.0,101.0,6.1,44.0
6000000.0,en,13231461.0,96.0,6.4,379.0
0.0,en,0.0,84.0,5.5,103.0
6000000.0,en,6670712.0,104.0,6.9,113.0
6000000.0,en,19560274.0,96.0,6.8,372.0
7000000.0,en,6230276.0,94.0,4.8,48.0
6000000.0,en,10409377.0,97.0,7.1,817.0
0.0,en,0.0,97.0,6.6,61.0
0.0,en,0.0,89.0,5.4,77.0
5500000.0,en,5483299.0,120.0,6.4,300.0
6000000.0,en,4398989.0,95.0,5.5,52.0
0.0,en,0.0,95.0,7.4,80.0
6000000.0,en,3283371.0,99.0,6.9,29.0
0.0,en,0.0,96.0,6.2,9.0
6000000.0,en,2944752.0,94.0,6.6,111.0
6000000.0,en,2025238.0,95.0,6.0,44.0
0.0,en,0.0,84.0,5.7,19.0
6244087.0,en,638641.0,145.0,7.6,259.0
6000000.0,en,2899975.0,99.0,6.2,94.0
6000000.0,en,0.0,110.0,6.6,74.0
0.0,en,0.0,97.0,7.2,34.0
6000000.0,en,869325.0,107.0,4.6,17.0
6000000.0,en,399611.0,97.0,4.7,12.0
0.0,fr,0.0,104.0,5.7,10.0
6000000.0,en,0.0,99.0,6.2,34.0
134005.0,en,1332231.0,104.0,5.3,22.0
6000000.0,en,0.0,97.0,5.9,10.0
0.0,en,0.0,107.0,6.5,11.0
0.0,en,0.0,117.0,6.3,30.0
6000000.0,en,69497.0,85.0,4.7,25.0
0.0,en,25.0,152.0,8.0,10.0
6000000.0,en,0.0,86.0,6.8,206.0
0.0,en,0.0,103.0,5.4,29.0
0.0,en,0.0,87.0,5.4,21.0
12000000.0,en,66351.0,95.0,5.6,224.0
6000000.0,en,0.0,101.0,6.3,14.0
6000000.0,en,0.0,90.0,5.2,73.0
0.0,en,0.0,240.0,7.6,38.0
5952000.0,en,2120439.0,87.0,7.1,454.0
5300000.0,fr,3897799.0,122.0,7.0,266.0
6000000.0,en,32251.0,86.0,5.5,87.0
4000000.0,nl,530048.0,103.0,6.8,66.0
0.0,en,0.0,90.0,4.9,18.0
5800000.0,en,6800000.0,133.0,7.2,72.0
0.0,en,0.0,91.0,5.5,12.0
6000000.0,th,27165581.0,108.0,6.8,167.0
0.0,en,0.0,99.0,10.0,1.0
3500159.0,en,76578641.0,112.0,6.2,578.0
0.0,en,0.0,141.0,6.0,10.0
5800000.0,en,7000000.0,95.0,4.2,10.0
0.0,en,126.0,139.0,4.7,11.0
5600000.0,es,18469680.0,85.0,6.4,489.0
0.0,en,531826.0,105.0,3.9,6.0
5500000.0,en,159616327.0,129.0,7.9,622.0
5500000.0,en,58972904.0,123.0,6.8,207.0
0.0,en,0.0,116.0,6.4,71.0
0.0,en,0.0,105.0,7.3,131.0
6000000.0,en,0.0,90.0,5.9,1671.0
5500000.0,en,15700000.0,105.0,7.4,278.0
7000000.0,en,0.0,111.0,7.1,426.0
0.0,en,0.0,91.0,6.2,47.0
5500000.0,en,4865000.0,95.0,3.3,16.0
0.0,fr,0.0,96.0,7.5,526.0
4361898.0,en,3031801.0,92.0,5.6,28.0
5000000.0,en,2466444.0,104.0,6.2,73.0
6500000.0,en,37295445.0,120.0,7.6,292.0
0.0,en,0.0,99.0,4.8,15.0
3850000.0,fr,0.0,93.0,6.8,97.0
0.0,fr,792.0,97.0,7.1,538.0
5500000.0,ja,0.0,100.0,5.4,31.0
2200000.0,hi,11502151.0,157.0,7.2,97.0
0.0,en,0.0,90.0,6.2,9.0
8000000.0,en,0.0,96.0,5.6,28.0
0.0,en,0.0,96.0,4.9,57.0
0.0,en,0.0,90.0,7.3,18.0
0.0,en,15699707.0,100.0,7.1,399.0
0.0,en,0.0,94.0,6.0,140.0
0.0,en,0.0,95.0,7.3,24.0
5500000.0,en,5000000.0,120.0,5.9,45.0
5100000.0,en,0.0,103.0,7.2,102.0
0.0,hi,0.0,130.0,5.4,7.0
5000000.0,en,0.0,106.0,6.5,1211.0
4000000.0,en,152925093.0,92.0,6.3,1251.0
15000000.0,en,108286421.0,103.0,6.8,2468.0
5000000.0,en,64282312.0,87.0,6.1,345.0
4900000.0,en,44107032.0,81.0,6.3,1129.0
5000000.0,en,205703818.0,83.0,5.9,669.0
5000000.0,en,103590271.0,89.0,4.9,983.0
5000000.0,en,44793222.0,96.0,6.5,354.0
5500000.0,es,99067206.0,115.0,7.5,205.0
5000000.0,en,142817992.0,95.0,5.2,563.0
4100000.0,en,36000000.0,135.0,6.4,42.0
5000000.0,en,41833347.0,113.0,6.7,137.0
11000000.0,en,34872033.0,89.0,5.1,272.0
8000000.0,en,60378584.0,110.0,7.0,485.0
5000000.0,en,28200000.0,127.0,6.8,157.0
5000000.0,en,86362372.0,84.0,5.2,449.0
5000000.0,en,26010864.0,124.0,7.9,719.0
5000000.0,en,55198285.0,117.0,7.9,2886.0
3300000.0,en,64110728.0,83.0,5.1,505.0
9000000.0,en,39723096.0,113.0,8.1,4028.0
5000000.0,en,44030246.0,104.0,6.3,1050.0
5000000.0,en,26888376.0,97.0,6.9,398.0
5000000.0,en,110000000.0,110.0,7.4,750.0
4600000.0,en,23198652.0,103.0,7.1,688.0
0.0,en,0.0,94.0,4.7,21.0
3500000.0,en,20659423.0,104.0,6.8,37.0
0.0,en,0.0,77.0,5.4,22.0
5000000.0,en,0.0,134.0,6.1,38.0
0.0,en,0.0,129.0,6.5,54.0
10000000.0,en,17273593.0,90.0,5.9,365.0
5000000.0,en,24804129.0,134.0,7.1,478.0
0.0,en,0.0,104.0,6.4,14.0
5000000.0,en,40100000.0,93.0,6.1,766.0
0.0,en,0.0,105.0,5.4,63.0
0.0,en,0.0,109.0,6.1,27.0
5000000.0,en,43884652.0,99.0,7.5,1104.0
5000000.0,en,15000000.0,139.0,6.0,11.0
5000000.0,en,19905359.0,99.0,6.4,86.0
5000000.0,en,14000000.0,100.0,4.8,191.0
5000000.0,en,368744044.0,95.0,6.2,671.0
5000000.0,en,31724284.0,94.0,5.0,1551.0
5000000.0,en,15116634.0,88.0,5.0,170.0
5000000.0,es,33616692.0,106.0,7.3,315.0
4000000.0,en,30039392.0,99.0,7.5,2420.0
0.0,en,0.0,82.0,4.3,48.0
5000000.0,en,13269963.0,135.0,6.9,77.0
5000000.0,en,17768757.0,88.0,5.9,209.0
5000000.0,en,0.0,89.0,5.8,73.0
0.0,en,0.0,110.0,6.9,83.0
5000000.0,en,12232628.0,107.0,5.5,67.0
5000000.0,en,25562924.0,86.0,5.0,356.0
5000000.0,en,16174377.0,102.0,6.5,255.0
5000000.0,en,54418872.0,103.0,6.7,777.0
0.0,en,14056528.0,118.0,6.0,97.0
5000000.0,en,12200000.0,139.0,5.4,8.0
20000000.0,en,21164799.0,92.0,4.3,331.0
0.0,en,0.0,99.0,6.3,9.0
4.0,en,25.0,89.0,6.2,28.0
0.0,en,0.0,96.0,5.2,42.0
5500000.0,en,0.0,82.0,6.2,72.0
0.0,en,0.0,92.0,6.3,147.0
8000000.0,fr,3432342.0,99.0,6.7,77.0
0.0,en,0.0,106.0,6.6,50.0
5000000.0,en,0.0,90.0,4.9,47.0
5000000.0,en,7230000.0,118.0,6.4,91.0
5000000.0,en,0.0,97.0,6.7,89.0
0.0,en,6538177.0,94.0,6.6,220.0
5000000.0,en,0.0,91.0,6.5,44.0
5000000.0,it,5321508.0,175.0,8.1,1128.0
5000000.0,en,5476060.0,94.0,6.3,55.0
5000000.0,en,9760104.0,97.0,7.6,1794.0
0.0,en,0.0,90.0,5.2,18.0
5000000.0,en,4074023.0,41.0,5.9,11.0
5000000.0,en,3263585.0,112.0,6.8,103.0
4000000.0,fr,41424067.0,120.0,6.5,91.0
5000000.0,en,4040588.0,110.0,6.6,60.0
0.0,en,0.0,87.0,4.6,5.0
5000000.0,en,3049135.0,99.0,7.0,294.0
5000000.0,en,4842699.0,121.0,5.4,40.0
5000000.0,en,2614773.0,97.0,6.0,208.0
5000000.0,en,1980338.0,116.0,6.0,55.0
5000000.0,en,8203235.0,101.0,7.3,1247.0
5000000.0,en,0.0,103.0,5.7,15.0
5000000.0,en,2450846.0,112.0,6.6,355.0
5000000.0,en,5129058.0,91.0,6.9,165.0
5000000.0,en,742898.0,98.0,5.9,58.0
5000000.0,en,3220371.0,95.0,6.7,683.0
5000000.0,en,0.0,88.0,5.8,27.0
5000000.0,en,846704.0,99.0,3.9,15.0
7000000.0,en,560069.0,91.0,6.8,281.0
6000000.0,en,0.0,97.0,5.6,45.0
0.0,hi,0.0,136.0,6.0,2.0
0.0,en,0.0,117.0,6.6,14.0
0.0,en,0.0,94.0,6.5,17.0
5000000.0,en,5476793.0,89.0,7.3,847.0
0.0,en,0.0,92.0,6.2,13.0
0.0,en,0.0,128.0,6.6,4.0
0.0,en,0.0,90.0,5.5,9.0
5000000.0,en,0.0,95.0,4.7,33.0
5000000.0,en,98450062.0,94.0,6.0,1360.0
5000000.0,en,782102.0,90.0,6.2,37.0
0.0,de,0.0,95.0,3.8,4.0
5000000.0,en,0.0,91.0,4.2,151.0
5000000.0,es,0.0,107.0,7.0,202.0
0.0,en,0.0,92.0,6.3,80.0
0.0,en,0.0,87.0,5.8,65.0
0.0,en,0.0,80.0,3.2,13.0
0.0,en,0.0,95.0,7.0,2.0
5000000.0,en,0.0,105.0,7.4,105.0
5000000.0,en,0.0,67.0,3.0,3.0
0.0,en,0.0,95.0,6.1,24.0
0.0,en,0.0,89.0,5.0,3.0
15000000.0,en,0.0,94.0,4.5,118.0
0.0,en,0.0,109.0,4.1,7.0
5000000.0,en,0.0,123.0,6.4,131.0
0.0,en,0.0,0.0,0.0,0.0
0.0,en,0.0,88.0,0.0,0.0
5000000.0,en,0.0,88.0,4.7,102.0
0.0,en,0.0,97.0,3.5,36.0
0.0,cs,0.0,120.0,7.0,22.0
5000000.0,de,17872796.0,99.0,7.1,116.0
1000000.0,en,24475416.0,135.0,7.4,231.0
4798235.0,en,209696.0,107.0,6.3,458.0
4800000.0,en,80578934.0,94.0,5.7,887.0
0.0,en,0.0,94.0,6.2,43.0
5000000.0,en,3099314.0,120.0,7.1,471.0
0.0,en,0.0,112.0,6.3,25.0
0.0,en,0.0,98.0,6.3,47.0
5000000.0,en,0.0,81.0,5.5,76.0
4700000.0,en,8025872.0,101.0,5.9,139.0
4638783.0,en,11000000.0,106.0,7.2,65.0
4800000.0,en,10337387.0,90.0,5.6,862.0
0.0,fr,0.0,80.0,4.8,4.0
4.0,en,0.0,83.0,4.6,8.0
0.0,en,0.0,105.0,7.0,46.0
0.0,en,0.0,89.0,1.0,1.0
4600000.0,fr,0.0,100.0,7.3,93.0
4700000.0,en,0.0,92.0,5.6,6.0
4600000.0,en,0.0,97.0,5.7,60.0
0.0,en,0.0,103.0,5.9,18.0
4500000.0,en,146198896.0,96.0,6.5,602.0
4500000.0,en,58853106.0,104.0,5.8,408.0
6000000.0,en,254700832.0,117.0,6.6,632.0
4500000.0,en,27092880.0,90.0,7.0,322.0
4500000.0,en,10400000.0,116.0,6.9,89.0
15000000.0,en,13060843.0,135.0,7.2,629.0
4500000.0,en,7011317.0,108.0,6.9,198.0
4500000.0,en,7390108.0,102.0,7.9,2443.0
0.0,en,0.0,96.0,6.2,19.0
0.0,es,0.0,115.0,6.8,6.0
4500000.0,en,0.0,123.0,7.0,71.0
5000000.0,en,10429707.0,98.0,5.5,121.0
6000000.0,en,1270522.0,113.0,7.7,3452.0
0.0,en,0.0,105.0,6.1,18.0
4500000.0,nl,0.0,122.0,7.7,25.0
2000000.0,en,0.0,101.0,6.6,132.0
4500000.0,en,744816.0,97.0,6.3,30.0
0.0,ko,23803308.0,115.0,7.4,356.0
0.0,fr,0.0,120.0,6.2,13.0
0.0,en,0.0,99.0,6.0,157.0
4500000.0,cn,0.0,110.0,7.0,46.0
0.0,en,623528.0,98.0,6.6,73.0
0.0,sv,0.0,109.0,7.7,139.0
4500000.0,en,3606395.0,104.0,5.4,251.0
0.0,en,0.0,134.0,5.3,2.0
3000000.0,en,108981275.0,133.0,8.2,2919.0
4400000.0,en,0.0,85.0,6.9,35.0
0.0,en,0.0,86.0,6.7,78.0
4500000.0,hi,32000000.0,126.0,7.3,57.0
0.0,en,0.0,199.0,8.2,68.0
0.0,en,0.0,103.0,5.5,71.0
3730500.0,en,6294161.0,112.0,5.7,109.0
5000000.0,en,0.0,89.0,7.0,217.0
0.0,sv,0.0,124.0,6.5,63.0
8000000.0,en,41400000.0,101.0,7.1,111.0
3250000.0,en,0.0,133.0,6.6,19.0
0.0,de,0.0,120.0,5.9,140.0
4200000.0,en,0.0,98.0,6.1,1000.0
0.0,en,0.0,93.0,6.9,11.0
4200000.0,ru,32000000.0,114.0,6.3,210.0
3705538.0,en,62548947.0,112.0,6.9,176.0
4000000.0,en,125728258.0,94.0,6.1,183.0
4000000.0,en,0.0,90.0,4.6,116.0
114000.0,en,30000000.0,96.0,7.5,580.0
4000000.0,en,119723856.0,102.0,7.3,1895.0
4000000.0,en,38251425.0,93.0,7.8,1010.0
4000000.0,en,36000000.0,152.0,6.6,50.0
4000000.0,en,44909486.0,111.0,6.5,250.0
4000000.0,en,187112.0,95.0,5.2,593.0
3600000.0,en,49800000.0,112.0,7.1,360.0
4500000.0,en,0.0,86.0,4.8,67.0
4000000.0,en,0.0,105.0,6.9,68.0
4000000.0,en,52425855.0,91.0,4.1,1022.0
4000000.0,en,14400000.0,105.0,6.4,22.0
3500000.0,en,34705850.0,106.0,6.5,506.0
4000000.0,en,13008928.0,94.0,7.1,550.0
4000000.0,en,11744471.0,172.0,7.8,717.0
0.0,en,10000000.0,109.0,5.8,34.0
5000000.0,en,15179302.0,88.0,4.4,203.0
4000000.0,en,44349000.0,164.0,7.5,1971.0
4000000.0,en,31584901.0,96.0,6.4,420.0
7000000.0,en,10229331.0,93.0,5.3,26.0
6000000.0,en,9000000.0,82.0,5.9,15.0
32000000.0,en,0.0,101.0,6.7,89.0
4000000.0,en,8200000.0,124.0,6.8,72.0
0.0,en,0.0,91.0,5.5,57.0
0.0,en,0.0,82.0,4.8,10.0
0.0,es,44000000.0,105.0,7.1,633.0
0.0,en,0.0,87.0,5.4,346.0
4000000.0,en,0.0,110.0,6.3,168.0
4000000.0,en,6000000.0,143.0,6.1,77.0
4000000.0,en,4630045.0,84.0,5.5,69.0
4000000.0,en,4300000.0,98.0,6.5,530.0
4000000.0,en,9304609.0,104.0,6.7,376.0
0.0,en,0.0,96.0,3.3,8.0
4000000.0,en,3468572.0,110.0,6.7,46.0
0.0,en,0.0,84.0,7.3,63.0
0.0,en,0.0,94.0,5.4,11.0
4000000.0,en,2426851.0,90.0,6.2,80.0
0.0,en,1919197.0,96.0,6.1,67.0
4000000.0,en,1104682.0,88.0,5.9,316.0
4000000.0,en,866999.0,101.0,6.6,102.0
4000000.0,en,0.0,102.0,8.0,167.0
0.0,en,0.0,87.0,5.1,8.0
0.0,en,1406224.0,83.0,6.5,415.0
0.0,en,0.0,103.0,5.5,58.0
0.0,en,0.0,99.0,6.5,25.0
4000000.0,en,0.0,106.0,5.2,9.0
0.0,en,641100.0,115.0,6.9,228.0
4000000.0,en,2365467.0,118.0,6.5,338.0
3000000.0,en,302204.0,109.0,7.0,23.0
1300000.0,en,354704.0,102.0,6.7,27.0
1500000.0,en,0.0,95.0,6.0,26.0
0.0,en,0.0,87.0,5.8,6.0
4000000.0,en,0.0,119.0,8.1,18.0
9500000.0,en,120000.0,104.0,6.6,307.0
0.0,en,0.0,103.0,6.0,1.0
0.0,en,0.0,93.0,4.5,2.0
16000000.0,en,318982.0,100.0,6.1,291.0
4000000.0,en,0.0,100.0,4.2,5.0
4000000.0,es,146402.0,113.0,7.1,36.0
650000.0,en,33245.0,98.0,6.2,285.0
0.0,en,0.0,92.0,6.7,7.0
0.0,pt,0.0,106.0,6.4,31.0
4000000.0,en,355688.0,119.0,6.2,37.0
4000000.0,en,25345000.0,99.0,6.2,157.0
0.0,en,0.0,90.0,5.8,38.0
0.0,ru,4037782.0,120.0,7.3,23.0
0.0,en,0.0,142.0,7.1,20.0
0.0,en,0.0,93.0,5.2,13.0
3950000.0,en,8000000.0,127.0,6.1,19.0
4000000.0,en,0.0,103.0,5.7,9.0
4000000.0,en,0.0,93.0,4.5,118.0
0.0,en,0.0,84.0,6.6,207.0
4000000.0,en,0.0,78.0,4.1,8.0
4000000.0,en,0.0,0.0,5.2,20.0
0.0,en,0.0,113.0,4.4,21.0
3900000.0,en,28350000.0,120.0,7.5,89.0
3800000.0,en,23689877.0,121.0,7.7,381.0
4000000.0,en,400176459.0,238.0,7.7,970.0
0.0,en,0.0,98.0,6.5,18.0
3800000.0,en,14873.0,123.0,6.2,38.0
3768785.0,en,8000000.0,107.0,7.3,22.0
967686.0,en,4270000.0,101.0,7.0,423.0
0.0,pt,0.0,115.0,6.7,9.0
3500000.0,en,44462.0,101.0,6.5,195.0
3700000.0,en,2956000.0,102.0,6.6,17.0
3800000.0,en,0.0,95.0,6.0,21.0
4000000.0,en,13401952.0,109.0,6.6,66.0
3600000.0,en,44785053.0,113.0,7.4,299.0
3500000.0,en,257850122.0,91.0,6.8,363.0
3500000.0,en,83453539.0,88.0,7.1,1074.0
5000000.0,en,0.0,88.0,5.3,11.0
3500000.0,en,28215918.0,91.0,7.0,503.0
3500000.0,en,27900000.0,97.0,7.2,173.0
3500000.0,en,14000000.0,92.0,5.9,129.0
3716946.0,en,5000000.0,121.0,6.9,47.0
